2013-06-30 09:30:54^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A30%3A42&partner_id=top-sdk-php-20120816&sign=FE55FB2E7847A3A31DBDC8392E0A343D^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:44:12^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A44%3A00&partner_id=top-sdk-php-20120816&sign=0D360B6A33194D96DB10076AD7831726^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:44:26^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A44%3A14&partner_id=top-sdk-php-20120816&sign=C13CA83187FA21179B49D6760990EB37^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:44:35^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A44%3A27&partner_id=top-sdk-php-20120816&sign=BD27F0029D479000608FC602FFDB5648^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:44:36^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A44%3A36&partner_id=top-sdk-php-20120816&sign=A75ACFB075CA3E58B334A9ED3BFB0FF7^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:44:37^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A44%3A37&partner_id=top-sdk-php-20120816&sign=47D33CD779BC3167177FD5AF89E0235B^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:44:39^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A44%3A39&partner_id=top-sdk-php-20120816&sign=33AC36DE8B01BABF315B35E9FC46A550^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:44:40^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A44%3A40&partner_id=top-sdk-php-20120816&sign=1C3B4B5CD5BAD0ED4690CDEE6F8D16EB^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:44:41^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A44%3A41&partner_id=top-sdk-php-20120816&sign=7085B537BD2A126B27C3B553E156AE75^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:44:42^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A44%3A42&partner_id=top-sdk-php-20120816&sign=A3692C746B79D770F0E7EEE50BBE0D2A^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:44:44^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A44%3A44&partner_id=top-sdk-php-20120816&sign=BE068506FB9799D5E7D37843A5850B82^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:44:45^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A44%3A45&partner_id=top-sdk-php-20120816&sign=46A45554F844EAD89B563355744FBB8C^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:44:46^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A44%3A46&partner_id=top-sdk-php-20120816&sign=186E59DA387B0059A86E04196446A403^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:44:47^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A44%3A47&partner_id=top-sdk-php-20120816&sign=8169C8A02C5D6661DA7F0A54FBC83EDC^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:44:49^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A44%3A49&partner_id=top-sdk-php-20120816&sign=D720BF095F4D45C61EC67D981306BC98^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:44:50^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A44%3A50&partner_id=top-sdk-php-20120816&sign=3B8AA032B0AE7B86D0F516C60ED44B01^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:44:51^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A44%3A51&partner_id=top-sdk-php-20120816&sign=2BF5467C3556FFE98D092D999F9907CE^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:44:52^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A44%3A52&partner_id=top-sdk-php-20120816&sign=082AEC72A4FB0366B61BB6A264BD47EE^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:44:54^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A44%3A54&partner_id=top-sdk-php-20120816&sign=E5DD50AE05A820336150C728BC0370B8^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:44:55^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A44%3A55&partner_id=top-sdk-php-20120816&sign=4043E5B7EBB3C74DF36CA94739187495^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:44:56^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A44%3A56&partner_id=top-sdk-php-20120816&sign=24277385E9E00311AADB5E3EE801F1A5^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:44:57^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A44%3A57&partner_id=top-sdk-php-20120816&sign=A9E7821B91EA7046EA0CFBD0320979C2^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:44:59^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A44%3A59&partner_id=top-sdk-php-20120816&sign=EE6E103346B3BACF5A38CEA23568684E^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:45:00^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A45%3A00&partner_id=top-sdk-php-20120816&sign=258FC026512FD52A72C5339D32FD2C2E^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:45:01^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A45%3A01&partner_id=top-sdk-php-20120816&sign=9877DD42CF408C31FED1B073D6A6D0C6^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:45:03^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A45%3A03&partner_id=top-sdk-php-20120816&sign=E50F80702BC2523C06F201678CC0E691^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:45:04^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A45%3A04&partner_id=top-sdk-php-20120816&sign=8D9981152523693D1EC0B982BB92FD77^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:45:05^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A45%3A05&partner_id=top-sdk-php-20120816&sign=9081D91D07A1E2BBFF9D19A5A2C094A1^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:45:06^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A45%3A06&partner_id=top-sdk-php-20120816&sign=7A83DFAEFDD89E95982E7468CE5F82E6^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:45:08^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A45%3A08&partner_id=top-sdk-php-20120816&sign=52E5A902639CB998F1B510FBEA5EDD36^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:45:09^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A45%3A09&partner_id=top-sdk-php-20120816&sign=73E4479BD5B3E6B662E40A372DB417E3^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:45:10^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A45%3A10&partner_id=top-sdk-php-20120816&sign=6135ABA3B37EFE6B82F1A49E2DFF82AD^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:45:11^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A45%3A11&partner_id=top-sdk-php-20120816&sign=B3BD8FC4C2F34B115CBB3FAB213E0FB8^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:45:13^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A45%3A13&partner_id=top-sdk-php-20120816&sign=505E5468B0B43F0105E4CCA300AC7326^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:45:14^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A45%3A14&partner_id=top-sdk-php-20120816&sign=0A52EC89227B74D2E0E6F6FF479A2424^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:45:15^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A45%3A15&partner_id=top-sdk-php-20120816&sign=958BBADEC844B3F552386E0B78DABB24^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:45:16^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A45%3A16&partner_id=top-sdk-php-20120816&sign=1BC23C0926F5B6E7C7595B9DF73F5E5C^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:45:18^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A45%3A18&partner_id=top-sdk-php-20120816&sign=958C9F402B80F74CA1DF41CE69B97703^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:45:19^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A45%3A19&partner_id=top-sdk-php-20120816&sign=EE1F317BE31C1DBB90B11CE57D5CE5CD^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:45:20^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A45%3A20&partner_id=top-sdk-php-20120816&sign=2DEA409FF35177A191D5FE132BBC2C01^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:45:21^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A45%3A21&partner_id=top-sdk-php-20120816&sign=A656DB6B39E7F5B09C04C56105528153^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:45:23^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A45%3A23&partner_id=top-sdk-php-20120816&sign=AE762D3A9ED6CAFEBCBAFD68FB64ED35^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:45:24^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A45%3A24&partner_id=top-sdk-php-20120816&sign=A30538968026ED8A8F2722224DD05D38^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:45:25^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A45%3A25&partner_id=top-sdk-php-20120816&sign=5DD4EB1CEC0AFB86AE45C8288FD92481^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:45:26^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A45%3A26&partner_id=top-sdk-php-20120816&sign=51E5F0830683C3461DAE21B26FF3822A^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:45:28^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A45%3A28&partner_id=top-sdk-php-20120816&sign=9BF18FE0D49358783D89618CB754F38A^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:45:29^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A45%3A29&partner_id=top-sdk-php-20120816&sign=64C8A8C53974167AF4D5D867C293BED5^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:45:30^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A45%3A30&partner_id=top-sdk-php-20120816&sign=FD2A2B30E9B28C30710A96EA291527E2^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:45:31^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A45%3A31&partner_id=top-sdk-php-20120816&sign=3F75FC1824E40A9DA31E9D5FB220471B^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:45:33^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A45%3A33&partner_id=top-sdk-php-20120816&sign=AED67C4FC8881C4022276F0591CCEF30^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:45:34^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A45%3A34&partner_id=top-sdk-php-20120816&sign=3702D4BD4D63746A978D7E74C670DE67^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:45:35^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A45%3A35&partner_id=top-sdk-php-20120816&sign=766AFDB59EB13E8DC96661CC799380D0^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:45:36^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A45%3A36&partner_id=top-sdk-php-20120816&sign=4183962892E2BF909EBD6AD8270549E5^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:45:38^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A45%3A38&partner_id=top-sdk-php-20120816&sign=6A1C882786A9619D751A51FDC3CC63B0^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:45:39^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A45%3A39&partner_id=top-sdk-php-20120816&sign=0D65CEC08BD7DBC71BE44A7822FEFCAD^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:45:40^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A45%3A40&partner_id=top-sdk-php-20120816&sign=094E87B9B07944F0D64CFD6DDE01B632^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 09:45:41^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A45%3A41&partner_id=top-sdk-php-20120816&sign=2DD5C2213A0815CAD77973F86478E7D6^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
